DATE TIME FRAC_DAYS_SINCE_JAN1 FRAC_HRS_SINCE_JAN1 JULIAN_DAYS EPOCH_TIME ALARM_STATUS INST_STATUS CavityPressure CavityTemp DasTemp EtalonTemp WarmBoxTemp species MPVPosition OutletValve solenoid_valves CO2 CO2_dry CH4 CH4_dry H2O 
02/02/2025 23:57:08.796 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.712 45.0606 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.059 440.063 2.06765 2.06767 0.000940069 
02/02/2025 23:57:13.769 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.706 45.0611 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.988 439.993 2.06769 2.06771 0.00119413 
02/02/2025 23:57:18.743 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.712 45.0611 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.015 440.021 2.06783 2.06786 0.00137679 
02/02/2025 23:57:23.714 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.706 45.0609 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.092 440.097 2.06797 2.06799 0.0010661 
02/02/2025 23:57:28.687 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.71 45.0613 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.229 440.234 2.0691 2.06912 0.00114126 
02/02/2025 23:57:33.660 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.704 45.0615 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.257 440.263 2.07043 2.07045 0.00130941 
02/02/2025 23:57:38.631 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.711 45.0615 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.271 440.277 2.06969 2.06972 0.00136177 
02/02/2025 23:57:43.604 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.709 45.0617 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.159 440.164 2.07012 2.07015 0.00123666 
02/02/2025 23:57:48.578 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.713 45.0616 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.073 440.078 2.0691 2.06912 0.00113771 
02/02/2025 23:57:53.550 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.709 45.0616 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.061 440.065 2.06915 2.06917 0.00109665 
02/02/2025 23:57:59.517 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.713 45.0619 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.055 440.06 2.06864 2.06866 0.00114559 
02/02/2025 23:58:04.489 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.706 45.0623 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.118 440.123 2.06893 2.06896 0.00112134 
02/02/2025 23:58:09.463 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.713 45.0625 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.998 440.002 2.06735 2.06737 0.000937249 
02/02/2025 23:58:14.434 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.705 45.0623 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.946 439.951 2.06817 2.0682 0.00125084 
02/02/2025 23:58:19.407 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.708 45.0626 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.057 440.063 2.0672 2.06723 0.00126494 
02/02/2025 23:58:24.380 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.706 45.0627 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.973 439.977 2.0678 2.06783 0.000984449 
02/02/2025 23:58:29.352 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.709 45.0628 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.978 439.982 2.06662 2.06664 0.00095112 
02/02/2025 23:58:34.332 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.704 45.0627 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.928 439.933 2.06661 2.06663 0.00104571 
02/02/2025 23:58:39.303 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.71 45.0632 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.801 439.806 2.06706 2.06708 0.00117048 
02/02/2025 23:58:44.276 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.705 45.0629 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.918 439.923 2.06671 2.06673 0.00108055 
02/02/2025 23:58:49.250 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.711 45.0631 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.719 439.724 2.06642 2.06644 0.00114599 
02/02/2025 23:58:54.221 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.71 45.0633 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.924 439.93 2.06654 2.06656 0.00125039 
02/02/2025 23:58:59.193 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.713 45.0631 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.93 439.933 2.06715 2.06716 0.000785842 
02/02/2025 23:59:04.167 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.709 45.0631 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.913 439.918 2.06801 2.06803 0.00112753 
02/02/2025 23:59:09.139 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.709 45.063 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.183 440.189 2.0691 2.06913 0.00118686 
02/02/2025 23:59:14.112 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.71 45.0631 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.331 440.336 2.06967 2.06969 0.00111853 
02/02/2025 23:59:19.084 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.704 45.0633 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.192 440.196 2.06962 2.06965 0.00105776 
02/02/2025 23:59:24.056 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.711 45.063 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.2 440.205 2.06876 2.06879 0.00113702 
02/02/2025 23:59:29.029 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.706 45.0633 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.046 440.051 2.06924 2.06926 0.0010343 
02/02/2025 23:59:34.001 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.709 45.0631 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 439.906 439.911 2.06971 2.06973 0.00109722 
02/02/2025 23:59:38.974 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.705 45.0629 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.056 440.061 2.06919 2.06922 0.00117486 
02/02/2025 23:59:43.947 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.708 45.0632 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.136 440.141 2.06928 2.0693 0.00119388 
02/02/2025 23:59:48.919 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.708 45.0634 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.041 440.047 2.06852 2.06855 0.0012653 
02/02/2025 23:59:53.892 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.707 45.0632 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.057 440.063 2.06956 2.06959 0.00135727 
02/02/2025 23:59:58.865 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.711 45.0633 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.162 440.168 2.06925 2.06927 0.0012767 
02/03/2025 00:00:03.838 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.704 45.063 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.144 440.149 2.06891 2.06893 0.00109755 
02/03/2025 00:00:08.809 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 139.711 45.0637 -999.9 -999.9 -999.9 -999.9 2 -999.9 -999.9 440.131 440.136 2.06901 2.06903 0.00108631 
